image_fn,image_ts,gems_plant_id,lat,lon,capacity,generation,capacity_factor,temperature,daily_max_temp,daily_min_temp,daily_avg_temp,wind_speed,wind_direction,wind_gust,precipitation,daily_total_snow,humidity,visibility,cloud_cover_weather,dew_point
1016434_COPERNICUS-S2-20200325T103021_20200325T103018_T32UNV.npy,2020-03-25 10:37:08.869000+00:00,1016434,49.175277,9.207428,778,0,0,5,8,-2,4,20,72,23,0,0,39,10,0,-8
1017671_COPERNICUS-S2-20180304T104019_20180304T104407_T32UMC.npy,2018-03-04 10:44:07.970000+00:00,1017671,51.636678,7.620603,780,0,0,6,8,-1,5,5,142,8,0,0,72,10,35,2
1029635_COPERNICUS-S2-20190322T105029_20190322T105540_T31UFS.npy,2019-03-22 10:56:51+00:00,1029635,50.603405,5.49133,465,0,0,17,19,7,15,5,148,7,0,0,47,10,5,5
1017452_COPERNICUS-S2-20200914T104031_20200914T104442_T31UGS.npy,2020-09-14 10:46:55.739000+00:00,1017452,50.974621,6.987969,864,197.38,0.23,26,28,17,24,13,140,15,0,0,46,10,100,13
1026316_COPERNICUS-S2-20201010T092031_20201010T092345_T34TEL.npy,2020-10-10 09:29:16.445000+00:00,1026316,40.812251,21.602701,330,178,0.54,18,18,9,15,3,158,3,0,0,43,10,11,5
1026316_COPERNICUS-S2-20160125T092252_20160125T092706_T34TEL.npy,2016-01-25 09:37:52.405000+00:00,1026316,40.812251,21.602701,330,192,0.58,-1,0,-9,-5,3,347,4,0,0,74,10,6,-5
1026316_COPERNICUS-S2-20181031T092121_20181031T092312_T34TEL.npy,2018-10-31 09:23:12.910000+00:00,1026316,40.812251,21.602701,330,236,0.72,19,19,13,16,9,182,10,0,0,46,10,16,7
16324_COPERNICUS-S2-20180930T163101_20180930T164220_T16SFJ.npy,2018-09-30 16:42:20.930000+00:00,16324,39.1128,-84.8036,1180.8,977,0.83,26,27,13,21,5,201,5,0,0,54,10,6,16
1017452_COPERNICUS-S2-20180528T104021_20180528T104613_T32ULB.npy,2018-05-28 10:46:13.410000+00:00,1017452,50.974621,6.987969,864,239.98,0.28,32,32,18,28,2,16,2,0,0,33,10,32,13
1026328_COPERNICUS-S2-20190516T090601_20190516T091437_T35TLF.npy,2019-05-16 09:19:07+00:00,1026328,41.0645,25.4895,500,120.36,0.24,23,23,13,20,11,181,13,0.6,0,59,9,10,14
13361_COPERNICUS-S2-20181019T161249_20181019T161750_T17SMD.npy,2018-10-19 16:17:50.900000+00:00,13361,38.9794,-81.9344,1300,0,0,16,16,2,11,9,209,11,0,0,39,10,8,2
1026328_COPERNICUS-S2-20190421T090559_20190421T091139_T35TLF.npy,2019-04-21 09:19:09+00:00,1026328,41.0645,25.4895,500,0,0,16,16,5,13,4,89,5,0,0,40,10,29,3
1026328_COPERNICUS-S2-20180307T090819_20180307T091825_T35TLF.npy,2018-03-07 09:18:25.560000+00:00,1026328,41.0645,25.4895,500,0,0,17,18,10,15,18,220,21,0,0,61,10,9,10
1021366_COPERNICUS-S2-20190216T102111_20190216T102131_T32UPF.npy,2019-02-16 10:25:42+00:00,1021366,54.142799,12.132865,553,0,0,9,10,4,8,21,227,36,0,0,64,10,14,2
1026328_COPERNICUS-S2-20190715T090601_20190715T090914_T35TLF.npy,2019-07-15 09:19:08+00:00,1026328,41.0645,25.4895,500,142.12,0.28,25,25,16,23,9,220,11,0.4,0,58,9,13,16
1019815_COPERNICUS-S2-20180228T101021_20180228T101021_T32UPU.npy,2018-02-28 10:10:21.460000+00:00,1019815,48.455287,11.799544,524,130.83,0.25,-8,-7,-13,-9,17,88,20,0,0,60,10,5,-14
1026316_COPERNICUS-S2-20180529T092029_20180529T092745_T34TEL.npy,2018-05-29 09:27:45.610000+00:00,1026316,40.812251,21.602701,330,290,0.88,21,21,13,19,12,38,13,0,0,50,10,20,10
1019815_COPERNICUS-S2-20210324T101021_20210324T101606_T32UQU.npy,2021-03-24 10:17:25.428000+00:00,1019815,48.455287,11.799544,524,17.03,0.03,8,12,0,7,5,222,6,0,0,61,10,4,1
1026316_COPERNICUS-S2-20161203T093352_20161203T132207_T34TEL.npy,2016-12-03 09:34:18.930000+00:00,1026316,40.812251,21.602701,330,301,0.91,4,4,-2,1,5,56,7,0,0,71,10,13,-1
1021312_COPERNICUS-S2-20200409T102559_20200409T103126_T32UND.npy,2020-04-09 10:36:12.397000+00:00,1021312,52.315,10.094,752,0,0,15,17,10,14,6,202,8,0,0,61,10,49,7
1019815_COPERNICUS-S2-20170805T102031_20170805T102535_T32UPU.npy,2017-08-05 10:25:35.730000+00:00,1019815,48.455287,11.799544,524,0,0,27,27,16,24,12,259,13,0,0,59,10,21,18
1014414_COPERNICUS-S2-20200427T104031_20200427T104347_T31UES.npy,2020-04-27 10:47:01.450000+00:00,1014414,50.802394,4.301932,553,0,0,17,19,10,16,15,245,17,0,0,53,10,37,7
1029894_COPERNICUS-S2-20170823T103019_20170823T103018_T32UND.npy,2017-08-23 10:30:18.460000+00:00,1029894,52.420278,9.647508,300,216.65,0.72,22,24,13,20,9,118,10,0,0,46,10,7,10
16324_COPERNICUS-S2-20201128T163631_20201128T163633_T16SFJ.npy,2020-11-28 16:42:36.135000+00:00,16324,39.1128,-84.8036,1180.8,502,0.43,6,11,3,7,7,334,9,0,0,70,10,2,1
27965_COPERNICUS-S2-20190531T163901_20190531T164149_T16TDM.npy,2019-05-31 16:51:58+00:00,27965,41.7208,-86.9086,540,0,0,20,23,12,19,5,245,11,0,0,65,10,11,13
1066825_COPERNICUS-S2-20200921T103031_20200921T103107_T32ULC.npy,2020-09-21 10:36:43.114000+00:00,1066825,51.614,7.462,800,688.23,0.86,23,26,14,21,8,60,10,0,0,44,10,0,10
1021312_COPERNICUS-S2-20200327T101629_20200327T101842_T32UND.npy,2020-03-27 10:26:15.845000+00:00,1021312,52.315,10.094,752,0,0,8,13,1,8,19,78,23,0,0,63,10,23,2
1021312_COPERNICUS-S2-20180803T103021_20180803T103239_T32UNC.npy,2018-08-03 10:32:39.550000+00:00,1021312,52.315,10.094,752,489,0.65,33,34,21,30,5,126,6,0,0,34,10,10,15
1023682_COPERNICUS-S2-20160928T091022_20160928T091019_T35TMG.npy,2016-09-28 09:10:19.460000+00:00,1023682,42.254053,26.134007,1593,543,0.34,23,23,10,19,5,341,6,0,0,29,10,16,4
1021312_COPERNICUS-S2-20160902T103022_20160902T155155_T32UND.npy,2016-09-02 10:32:28.732000+00:00,1021312,52.315,10.094,752,0,0,24,25,13,21,10,242,12,0,0,45,10,8,11
1009806_COPERNICUS-S2-20180928T105021_20180928T105515_T31UFT.npy,2018-09-28 10:55:15.680000+00:00,1009806,51.684976,4.580425,788.2,0,0,16,16,11,14,17,16,19,0,0,49,10,28,6
1021312_COPERNICUS-S2-20200426T101549_20200426T102352_T32UNC.npy,2020-04-26 10:26:27.549000+00:00,1021312,52.315,10.094,752,0,0,14,16,5,12,10,293,11,0,0,51,10,12,4
1021312_COPERNICUS-S2-20190226T102021_20190226T102019_T32UND.npy,2019-02-26 10:26:13+00:00,1021312,52.315,10.094,752,415.25,0.55,12,14,5,10,7,290,9,0,0,46,10,6,0
1026316_COPERNICUS-S2-20170703T092029_20170703T092803_T34TEL.npy,2017-07-03 09:28:03.040000+00:00,1026316,40.812251,21.602701,330,0,0,21,22,13,19,23,3,26,0,0,49,10,25,10
1021312_COPERNICUS-S2-20200426T101549_20200426T102352_T32UND.npy,2020-04-26 10:26:13.156000+00:00,1021312,52.315,10.094,752,0,0,14,16,5,12,10,293,11,0,0,51,10,12,4
1025784_COPERNICUS-S2-20190513T104031_20190513T104026_T32UMD.npy,2019-05-13 10:46:20+00:00,1025784,52.381609,8.998612,911,476.53,0.52,13,13,2,10,20,349,23,0,0,51,10,5,3
1021366_COPERNICUS-S2-20190331T103021_20190331T103301_T32UPF.npy,2019-03-31 10:35:43+00:00,1021366,54.142799,12.132865,553,0,0,7,7,4,6,25,321,31,0,0,59,10,1,-1
1021366_COPERNICUS-S2-20200424T103021_20200424T103418_T33UUA.npy,2020-04-24 10:35:40.286000+00:00,1021366,54.142799,12.132865,553,0,0,13,13,9,11,23,285,31,0,0,60,10,39,5
1019815_COPERNICUS-S2-20160807T101032_20160807T101028_T32UQU.npy,2016-08-07 10:10:28.457000+00:00,1019815,48.455287,11.799544,524,0,0,23,24,10,21,1,201,1,0,0,56,10,5,14
1026316_COPERNICUS-S2-20171019T093031_20171019T093214_T34TEL.npy,2017-10-19 09:32:14.480000+00:00,1026316,40.812251,21.602701,330,286,0.87,22,22,12,18,4,231,5,0,0,30,10,4,4
1026328_COPERNICUS-S2-20200425T090549_20200425T091601_T35TLF.npy,2020-04-25 09:18:58.096000+00:00,1026328,41.0645,25.4895,500,60.72,0.12,15,15,6,13,12,200,14,0,0,60,10,5,8
1019815_COPERNICUS-S2-20160509T101032_20160509T101645_T32UPU.npy,2016-05-09 10:16:45+00:00,1019815,48.455287,11.799544,524,0,0,21,21,8,18,21,87,24,0,0,53,10,100,11
1026328_COPERNICUS-S2-20210105T091351_20210105T091353_T35TLF.npy,2021-01-05 09:19:03.882000+00:00,1026328,41.0645,25.4895,500,58.41,0.12,11,12,5,10,7,255,8,0,0,78,10,22,7
1029894_COPERNICUS-S2-20190420T103031_20190420T103459_T32UND.npy,2019-04-20 10:36:18+00:00,1029894,52.420278,9.647508,300,59.43,0.2,19,20,10,16,12,68,13,0,0,32,10,11,3
1010623_COPERNICUS-S2-20200713T103031_20200713T103703_T32UMV.npy,2020-07-13 10:37:21.797000+00:00,1010623,49.013306,8.305416,1462,0,0,24,26,14,22,12,49,14,0,0,42,10,10,10
27965_COPERNICUS-S2-20200701T162901_20200701T163214_T16TDM.npy,2020-07-01 16:42:05.777000+00:00,27965,41.7208,-86.9086,540,0,0,24,27,21,24,20,143,29,0,0,80,10,36,20
27965_COPERNICUS-S2-20200121T164609_20200121T164607_T16TEM.npy,2020-01-21 16:51:45.253000+00:00,27965,41.7208,-86.9086,540,355,0.66,-3,-2,-5,-3,12,247,18,0,0,83,10,47,-6
1019815_COPERNICUS-S2-20210401T101559_20210401T102326_T32UQU.npy,2021-04-01 10:27:21.409000+00:00,1019815,48.455287,11.799544,524,0,0,18,19,9,16,11,294,13,0,0,53,10,4,8
1019815_COPERNICUS-S2-20190216T102111_20190216T102131_T32UQU.npy,2019-02-16 10:27:19+00:00,1019815,48.455287,11.799544,524,0,0,9,11,1,7,6,204,7,0,0,59,10,0,1
1017671_COPERNICUS-S2-20160823T103022_20160823T173537_T32UMC.npy,2016-08-23 10:33:32.064000+00:00,1017671,51.636678,7.620603,780,713.4942084942,0.91,26,28,15,24,6,262,7,0,0,54,10,3,16
1066825_COPERNICUS-S2-20180224T103021_20180224T103018_T32ULC.npy,2018-02-24 10:30:18.460000+00:00,1066825,51.614,7.462,800,157,0.2,1,2,-2,0,19,76,23,0,0,39,10,15,-11
1029894_COPERNICUS-S2-20191007T103021_20191007T103024_T32UND.npy,2019-10-07 10:36:18.249000+00:00,1029894,52.420278,9.647508,300,152.53,0.51,13,13,4,9,16,114,19,0,0,54,10,0,4
1019815_COPERNICUS-S2-20191123T102341_20191123T102417_T32UPU.npy,2019-11-23 10:27:27.650000+00:00,1019815,48.455287,11.799544,524,0,0,10,11,2,7,19,105,29,0,0,70,10,16,4
1026328_COPERNICUS-S2-20180824T090549_20180824T091603_T35TLF.npy,2018-08-24 09:16:03.380000+00:00,1026328,41.0645,25.4895,500,116.49,0.23,32,32,20,29,16,48,19,0,0,29,10,6,12
1029635_COPERNICUS-S2-20210224T105031_20210224T105442_T31UFS.npy,2021-02-24 10:56:51.243000+00:00,1029635,50.603405,5.49133,465,0,0,14,17,10,14,20,193,27,0,0,73,10,0,10
1016599_COPERNICUS-S2-20181005T104021_20181005T104019_T31UFT.npy,2018-10-05 10:40:19.460000+00:00,1016599,51.71,4.844,645,596.2,0.92,20,23,12,18,11,175,13,0,0,51,10,2,10
1017671_COPERNICUS-S2-20160912T103022_20160912T103551_T32ULC.npy,2016-09-12 10:35:51.370000+00:00,1017671,51.636678,7.620603,780,710.311969112,0.91,30,31,16,25,2,168,2,0,0,44,10,13,16
13361_COPERNICUS-S2-20191103T161429_20191103T161430_T17SMD.npy,2019-11-03 16:22:31.899000+00:00,13361,38.9794,-81.9344,1300,0,0,9,9,-1,6,8,256,9,0,0,53,10,0,0
16324_COPERNICUS-S2-20160808T162342_20160808T162611_T16SFJ.npy,2016-08-08 16:26:11.594000+00:00,16324,39.1128,-84.8036,1180.8,1098,0.93,29,29,17,25,16,65,18,0,0,48,10,8,17
27965_COPERNICUS-S2-20190829T163901_20190829T164542_T16TDM.npy,2019-08-29 16:51:57.157000+00:00,27965,41.7208,-86.9086,540,0,0,23,25,16,22,22,219,30,0,0,72,10,19,18
1021366_COPERNICUS-S2-20180430T103019_20180430T103520_T32UPF.npy,2018-04-30 10:35:20.910000+00:00,1021366,54.142799,12.132865,553,0,0,16,16,9,14,12,229,20,2.3,0,91,7,95,14
1026316_COPERNICUS-S2-20180514T092031_20180514T092031_T34TEL.npy,2018-05-14 09:20:31.460000+00:00,1026316,40.812251,21.602701,330,0,0,20,20,11,17,14,237,16,0,0,49,10,17,9
1017452_COPERNICUS-S2-20190219T103051_20190219T103053_T32ULB.npy,2019-02-19 10:36:48+00:00,1017452,50.974621,6.987969,864,519.98,0.6,10,11,7,9,14,259,17,0,0,62,10,12,3
1017452_COPERNICUS-S2-20170430T103021_20170430T103024_T31UGS.npy,2017-04-30 10:30:24.460000+00:00,1017452,50.974621,6.987969,864,4,0,16,16,4,13,24,133,29,0,0,55,10,33,7
1016434_COPERNICUS-S2-20190724T103029_20190724T103030_T32UNV.npy,2019-07-24 10:37:21.108000+00:00,1016434,49.175277,9.207428,778,527.23,0.68,35,35,20,31,3,239,3,0,0,37,10,4,18
1010623_COPERNICUS-S2-20200325T103021_20200325T103018_T32UMV.npy,2020-03-25 10:37:13.596000+00:00,1010623,49.013306,8.305416,1462,0,0,5,9,-1,5,18,66,21,0,0,39,10,0,-8
1019815_COPERNICUS-S2-20200221T102041_20200221T102411_T32UPU.npy,2020-02-21 10:27:21.507000+00:00,1019815,48.455287,11.799544,524,0,0,4,5,2,3,23,275,28,0,0.4,64,9,15,-3
1026316_COPERNICUS-S2-20161024T093042_20161024T093341_T34TEL.npy,2016-10-24 09:33:41.850000+00:00,1026316,40.812251,21.602701,330,0,0,18,18,10,14,5,132,6,0,0,52,10,14,8
1017452_COPERNICUS-S2-20190518T104029_20190518T104031_T32ULB.npy,2019-05-18 10:46:58+00:00,1017452,50.974621,6.987969,864,596.03,0.69,24,25,10,21,3,230,4,0,0,38,10,49,9
1019815_COPERNICUS-S2-20180124T101309_20180124T101352_T32UPU.npy,2018-01-24 10:13:52.750000+00:00,1019815,48.455287,11.799544,524,100.15,0.19,8,9,1,6,6,187,11,0,0,76,10,24,4
16324_COPERNICUS-S2-20180306T162329_20180306T162728_T16SFJ.npy,2018-03-06 16:27:28.790000+00:00,16324,39.1128,-84.8036,1180.8,0,0,10,12,3,8,17,218,20,0,0,51,10,5,0
15570_COPERNICUS-S2-20180904T160901_20180904T162205_T17TNE.npy,2018-09-04 16:22:05.960000+00:00,15570,40.2522,-80.6486,1880.4,1918,1.02,34,34,23,29,2,138,2,1.2,0,49,7,11,22
1019815_COPERNICUS-S2-20190613T101031_20190613T101027_T32UPU.npy,2019-06-13 10:17:33+00:00,1019815,48.455287,11.799544,524,459.8,0.88,21,22,12,19,8,29,9,0,0,56,10,29,12
1026316_COPERNICUS-S2-20171208T093351_20171208T093354_T34TEL.npy,2017-12-08 09:33:54.460000+00:00,1026316,40.812251,21.602701,330,283,0.86,9,9,1,5,10,249,12,0,0,39,10,0,-5
15570_COPERNICUS-S2-20201112T161531_20201112T161901_T17TNE.npy,2020-11-12 16:22:17.182000+00:00,15570,40.2522,-80.6486,1880.4,1934,1.03,8,12,4,9,10,23,13,0,0,72,10,1,3
1021312_COPERNICUS-S2-20200807T102559_20200807T103614_T32UND.npy,2020-08-07 10:36:23.045000+00:00,1021312,52.315,10.094,752,371,0.49,28,29,19,26,13,110,15,0,0,55,10,13,17
1019815_COPERNICUS-S2-20181011T101019_20181011T101020_T32UPU.npy,2018-10-11 10:10:20.460000+00:00,1019815,48.455287,11.799544,524,453.98,0.87,21,21,8,16,9,102,10,0,0,56,10,0,12
13361_COPERNICUS-S2-20190919T160931_20190919T161918_T17SMD.npy,2019-09-19 16:22:31.441000+00:00,13361,38.9794,-81.9344,1300,1350,1.04,27,28,15,22,11,144,13,0,0,42,10,4,13
1019815_COPERNICUS-S2-20200915T101031_20200915T101550_T32UQU.npy,2020-09-15 10:17:31.312000+00:00,1019815,48.455287,11.799544,524,364.25,0.7,25,26,16,22,4,312,4,0,0,64,10,7,18
1014414_COPERNICUS-S2-20210331T104619_20210331T104618_T31UES.npy,2021-03-31 10:56:54.002000+00:00,1014414,50.802394,4.301932,553,0.04,0,20,22,12,18,10,217,12,0,0,54,10,7,10
1014675_COPERNICUS-S2-20180804T105019_20180804T105022_T31UER.npy,2018-08-04 10:50:22.460000+00:00,1014675,50.297213,3.314945,605,446,0.74,29,29,19,26,14,6,16,0,0,41,10,3,15
16324_COPERNICUS-S2-20181017T162241_20181017T163223_T16SFJ.npy,2018-10-17 16:32:23.920000+00:00,16324,39.1128,-84.8036,1180.8,1104,0.93,15,15,4,10,20,284,23,0,0,45,10,0,3
1017452_COPERNICUS-S2-20190227T104019_20190227T104021_T31UGS.npy,2019-02-27 10:46:50+00:00,1017452,50.974621,6.987969,864,388.65,0.45,16,22,9,16,7,133,8,0,0,41,10,0,3
1026328_COPERNICUS-S2-20190615T090601_20190615T090905_T35TLF.npy,2019-06-15 09:19:06+00:00,1026328,41.0645,25.4895,500,71.06,0.14,31,31,19,28,32,26,37,0,0,42,10,7,16
1025784_COPERNICUS-S2-20190826T104029_20190826T104232_T32UMD.npy,2019-08-26 10:46:21.409000+00:00,1025784,52.381609,8.998612,911,0,0,31,31,20,27,12,108,14,0,0,42,10,8,16
1025784_COPERNICUS-S2-20190420T103031_20190420T103459_T32UMD.npy,2019-04-20 10:36:22+00:00,1025784,52.381609,8.998612,911,226.75,0.25,19,20,9,16,15,68,18,0,0,40,10,2,5
1029635_COPERNICUS-S2-20181020T104049_20181020T104044_T31UFS.npy,2018-10-20 10:40:44.460000+00:00,1029635,50.603405,5.49133,465,0,0,15,15,6,11,6,37,7,0,0,54,10,10,6
1026316_COPERNICUS-S2-20200607T092029_20200607T092030_T34TEL.npy,2020-06-07 09:29:12.747000+00:00,1026316,40.812251,21.602701,330,0,0,20,20,12,18,8,263,12,0.1,0,57,9,77,11
1019815_COPERNICUS-S2-20190618T101029_20190618T101307_T32UQU.npy,2019-06-18 10:17:34+00:00,1019815,48.455287,11.799544,524,221.43,0.42,27,29,14,24,3,67,4,0,0,58,10,1,19
1066825_COPERNICUS-S2-20191204T104319_20191204T104554_T32ULC.npy,2019-12-04 10:46:29.765000+00:00,1066825,51.614,7.462,800,662.58,0.83,7,8,3,6,4,140,5,0,0,71,10,4,2
1016434_COPERNICUS-S2-20180422T102031_20180422T102115_T32UNV.npy,2018-04-22 10:21:15.970000+00:00,1016434,49.175277,9.207428,778,0,0,26,27,14,23,7,282,8,0,0,38,10,5,11
27965_COPERNICUS-S2-20181003T164121_20181003T164628_T16TDM.npy,2018-10-03 16:46:28.120000+00:00,27965,41.7208,-86.9086,540,428,0.79,24,26,14,23,27,201,45,0,0,74,10,39,20
1016434_COPERNICUS-S2-20190619T103031_20190619T103536_T32UNV.npy,2019-06-19 10:37:16+00:00,1016434,49.175277,9.207428,778,0,0,28,30,17,25,10,264,12,0,0,44,10,6,15
1066825_COPERNICUS-S2-20200623T103031_20200623T103426_T32ULC.npy,2020-06-23 10:36:43.831000+00:00,1066825,51.614,7.462,800,0,0,25,26,17,24,9,143,10,0,0,42,10,0,11
1019815_COPERNICUS-S2-20160310T101012_20160310T101207_T32UQU.npy,2016-03-10 10:12:07.299000+00:00,1019815,48.455287,11.799544,524,434.6,0.83,7,8,-1,4,6,139,7,0,0,64,10,5,0
1023682_COPERNICUS-S2-20170426T091031_20170426T091828_T35TMG.npy,2017-04-26 09:18:28.910000+00:00,1023682,42.254053,26.134007,1593,355,0.22,19,19,2,15,12,192,13,0,0,50,10,0,9
1009806_COPERNICUS-S2-20160928T105022_20160928T105022_T31UFT.npy,2016-09-28 10:50:22.460000+00:00,1009806,51.684976,4.580425,788.2,75.5778894472,0.1,22,22,16,20,22,247,25,0,0,58,10,18,13
1025784_COPERNICUS-S2-20181211T103421_20181211T103422_T32UMD.npy,2018-12-11 10:36:11.520000+00:00,1025784,52.381609,8.998612,911,0,0,5,6,1,4,19,297,27,0,0,79,10,43,2
1026316_COPERNICUS-S2-20171110T092159_20171110T092202_T34TEL.npy,2017-11-10 09:22:02.460000+00:00,1026316,40.812251,21.602701,330,226,0.68,11,12,6,9,6,189,6,0,0,53,10,22,2
1021366_COPERNICUS-S2-20160919T102022_20160919T155227_T32UPF.npy,2016-09-19 10:21:12.580000+00:00,1021366,54.142799,12.132865,553,512.98,0.93,19,19,11,16,15,69,18,0,0,48,10,51,7
1014414_COPERNICUS-S2-20170327T105021_20170327T105021_T31UES.npy,2017-03-27 10:50:21.460000+00:00,1014414,50.802394,4.301932,553,0,0,14,17,7,12,14,118,17,0,0,54,10,1,5
1026316_COPERNICUS-S2-20180701T093039_20180701T093525_T34TEL.npy,2018-07-01 09:35:25.680000+00:00,1026316,40.812251,21.602701,330,223,0.68,25,25,14,22,6,142,7,0,0,47,10,16,13
1017671_COPERNICUS-S2-20160505T103032_20160505T103027_T32ULC.npy,2016-05-05 10:30:27+00:00,1017671,51.636678,7.620603,780,0,0,18,19,5,15,14,108,17,0,0,45,10,5,6
1026316_COPERNICUS-S2-20180716T093041_20180716T093220_T34TEL.npy,2018-07-16 09:32:20.080000+00:00,1026316,40.812251,21.602701,330,271,0.82,27,27,16,24,18,294,21,0,0,37,10,16,11
1019815_COPERNICUS-S2-20171019T102019_20171019T102055_T32UPU.npy,2017-10-19 10:20:55.540000+00:00,1019815,48.455287,11.799544,524,104.6,0.2,18,18,10,14,9,99,10,0,0,54,10,6,9
1017452_COPERNICUS-S2-20180222T104029_20180222T104035_T32ULB.npy,2018-02-22 10:40:35.070000+00:00,1017452,50.974621,6.987969,864,589.23,0.68,4,5,-1,2,15,63,18,0,0,47,10,53,-7
1025784_COPERNICUS-S2-20200325T103021_20200325T103018_T32UMD.npy,2020-03-25 10:36:16.158000+00:00,1025784,52.381609,8.998612,911,0,0,5,8,-1,4,16,91,20,0,0,41,10,0,-7
27965_COPERNICUS-S2-20201009T163211_20201009T164000_T16TEM.npy,2020-10-09 16:42:01.602000+00:00,27965,41.7208,-86.9086,540,327,0.61,18,23,12,18,27,189,40,0,0,59,10,1,9
1014414_COPERNICUS-S2-20180702T104019_20180702T104021_T31UES.npy,2018-07-02 10:40:21.460000+00:00,1014414,50.802394,4.301932,553,0,0,26,27,16,23,18,68,20,0,0,41,10,6,11
1026328_COPERNICUS-S2-20190720T090559_20190720T091224_T35TLF.npy,2019-07-20 09:19:12.048000+00:00,1026328,41.0645,25.4895,500,61.54,0.12,32,32,16,28,21,30,24,0,0,30,10,7,12
1019815_COPERNICUS-S2-20160817T101032_20160817T101559_T32UPU.npy,2016-08-17 10:15:59.378000+00:00,1019815,48.455287,11.799544,524,346.45,0.66,21,22,13,19,4,11,4,0.1,0,60,9,25,13
1017671_COPERNICUS-S2-20200626T104031_20200626T104404_T32ULC.npy,2020-06-26 10:46:41.259000+00:00,1017671,51.636678,7.620603,780,0,0,28,29,19,26,11,105,13,0,0,44,10,6,14
1019815_COPERNICUS-S2-20161016T101022_20161016T154040_T32UPU.npy,2016-10-16 10:10:19.464000+00:00,1019815,48.455287,11.799544,524,237.75,0.45,17,17,6,13,8,94,9,0,0,72,10,34,12
1023682_COPERNICUS-S2-20200803T090559_20200803T090651_T35TMG.npy,2020-08-03 09:18:47.983000+00:00,1023682,42.254053,26.134007,1593,350,0.22,29,30,17,25,15,78,18,0,0,29,10,3,9
27965_COPERNICUS-S2-20180411T163859_20180411T165114_T16TDM.npy,2018-04-11 16:51:14.060000+00:00,27965,41.7208,-86.9086,540,0,0,10,14,2,9,18,241,28,0,0,64,10,39,3
15570_COPERNICUS-S2-20200715T160911_20200715T161141_T17TNE.npy,2020-07-15 16:22:18.068000+00:00,15570,40.2522,-80.6486,1880.4,1924,1.02,27,30,18,26,5,114,6,0,0,60,10,5,19
1019815_COPERNICUS-S2-20170616T102021_20170616T102331_T32UQU.npy,2017-06-16 10:23:31.070000+00:00,1019815,48.455287,11.799544,524,0,0,21,21,13,19,26,286,31,0.4,0,63,9,4,13
16324_COPERNICUS-S2-20191005T163131_20191005T163713_T16SFJ.npy,2019-10-05 16:42:37.940000+00:00,16324,39.1128,-84.8036,1180.8,750,0.64,23,25,8,18,9,100,10,0,0,46,10,9,10
27965_COPERNICUS-S2-20180903T163901_20180903T164409_T16TDM.npy,2018-09-03 16:44:09.340000+00:00,27965,41.7208,-86.9086,540,384,0.71,25,26,21,24,7,145,11,0,0,84,9,15,22
1066825_COPERNICUS-S2-20190420T103031_20190420T103459_T32ULC.npy,2019-04-20 10:36:41+00:00,1066825,51.614,7.462,800,0,0,23,23,14,20,15,67,18,0,0,33,10,0,6
1017452_COPERNICUS-S2-20180818T103019_20180818T103015_T31UGS.npy,2018-08-18 10:30:15.460000+00:00,1017452,50.974621,6.987969,864,0,0,25,26,17,23,9,257,10,0,0,34,10,6,8
27965_COPERNICUS-S2-20201009T163211_20201009T164000_T16TDM.npy,2020-10-09 16:42:06.545000+00:00,27965,41.7208,-86.9086,540,327,0.61,18,23,12,18,27,189,40,0,0,59,10,1,9
1021312_COPERNICUS-S2-20200807T102559_20200807T103614_T32UNC.npy,2020-08-07 10:36:33.434000+00:00,1021312,52.315,10.094,752,371,0.49,28,29,19,26,13,110,15,0,0,55,10,13,17
1010623_COPERNICUS-S2-20201115T103309_20201115T103311_T32UMV.npy,2020-11-15 10:37:18.187000+00:00,1010623,49.013306,8.305416,1462,265.55,0.18,14,15,9,13,5,201,6,0,0,69,10,8,8
1017671_COPERNICUS-S2-20161204T104422_20161204T143433_T32UMC.npy,2016-12-04 10:45:38.833000+00:00,1017671,51.636678,7.620603,780,711.3158301158,0.91,3,4,-2,1,7,72,10,0,0,46,10,11,-7
1066825_COPERNICUS-S2-20200723T103031_20200723T103349_T32ULC.npy,2020-07-23 10:36:43.506000+00:00,1066825,51.614,7.462,800,0,0,24,24,13,21,4,273,5,0,0,40,10,49,9
1021366_COPERNICUS-S2-20210131T102149_20210131T102348_T33UUA.npy,2021-01-31 10:25:41.793000+00:00,1021366,54.142799,12.132865,553,0,0,0,0,-3,-1,25,249,36,0,0,87,10,93,-2
1014414_COPERNICUS-S2-20201218T104349_20201218T104343_T31UES.npy,2020-12-18 10:46:54.796000+00:00,1014414,50.802394,4.301932,553,0,0,9,10,6,9,23,188,36,0,0,81,10,23,6
1023682_COPERNICUS-S2-20180809T090551_20180809T090843_T35TMG.npy,2018-08-09 09:08:43.020000+00:00,1023682,42.254053,26.134007,1593,514,0.32,32,32,20,28,21,59,24,0,0,27,10,12,11
27965_COPERNICUS-S2-20190712T162839_20190712T164112_T16TDM.npy,2019-07-12 16:42:09.532000+00:00,27965,41.7208,-86.9086,540,385,0.71,22,24,16,21,5,101,7,0,0,66,10,0,15
1019815_COPERNICUS-S2-20181120T101319_20181120T101557_T32UPU.npy,2018-11-20 10:17:27.040000+00:00,1019815,48.455287,11.799544,524,444.25,0.85,5,6,-1,2,22,96,27,0,0.1,64,9,8,-2
